,gender,age,city,state,order_id,payment,order_date,delivery_date,price_per_unit,Sales_Quantity,total_price,product_type,product_name,size,colour,price,Products_Quantity,month,day
4485,Non-binary,74,West Lukeshire,New South Wales,880,43851,2021-02-19,2021-03-16,91,3,273,Shirt,Linen,S,blue,116,77,February,Friday
4486,Non-binary,74,West Lukeshire,New South Wales,880,43851,2021-02-19,2021-03-16,104,1,104,Shirt,Dress,M,green,119,65,February,Friday
4487,Non-binary,74,West Lukeshire,New South Wales,880,43851,2021-02-19,2021-03-16,113,1,113,Trousers,Chinos,XS,blue,100,69,February,Friday
4488,Non-binary,74,West Lukeshire,New South Wales,880,43851,2021-02-19,2021-03-16,117,1,117,Jacket,Shearling,L,green,95,66,February,Friday
4489,Non-binary,74,West Lukeshire,New South Wales,880,43851,2021-02-19,2021-03-16,105,2,210,Trousers,Pleated,XS,indigo,90,52,February,Friday
4490,Non-binary,38,Samanthatown,Western Australia,55,55650,2021-04-08,2021-04-25,119,1,119,Jacket,Trench Coat,M,green,112,67,April,Thursday
4491,Non-binary,38,Samanthatown,Western Australia,640,11002,2021-01-23,2021-01-26,106,1,106,Trousers,Wool,S,violet,111,59,January,Saturday
4492,Genderqueer,65,South Zacmouth,Western Australia,86,27045,2021-08-05,2021-08-11,100,2,200,Jacket,Bomber,M,yellow,90,71,August,Thursday
4493,Male,20,New Aidenfurt,Northern Territory,317,18204,2021-04-23,2021-04-26,95,3,285,Shirt,Polo,XL,orange,117,43,April,Friday
4494,Male,20,New Aidenfurt,Northern Territory,317,18204,2021-04-23,2021-04-26,119,2,238,Shirt,Casual Slim Fit,XL,indigo,113,40,April,Friday
4495,Genderfluid,54,Lake William,Victoria,133,43759,2021-07-07,2021-07-17,102,1,102,Jacket,Windbreaker,L,violet,109,72,July,Wednesday
4496,Genderfluid,54,Lake William,Victoria,133,43759,2021-07-07,2021-07-17,96,2,192,Trousers,Drawstring,M,violet,104,73,July,Wednesday
4497,Genderfluid,54,Lake William,Victoria,133,43759,2021-07-07,2021-07-17,94,3,282,Shirt,Henley,XL,blue,92,75,July,Wednesday
4498,Genderfluid,54,Lake William,Victoria,259,47527,2021-08-16,2021-09-07,109,1,109,Shirt,Mandarin Collar,M,red,108,60,August,Monday
4499,Genderfluid,54,Lake William,Victoria,259,47527,2021-08-16,2021-09-07,91,3,273,Jacket,Pullover,M,orange,114,60,August,Monday
4500,Genderfluid,54,Lake William,Victoria,259,47527,2021-08-16,2021-09-07,91,2,182,Shirt,Linen,M,blue,116,58,August,Monday
4501,Genderqueer,43,Kiehnfurt,South Australia,285,41206,2021-09-25,2021-10-20,105,2,210,Trousers,Pleated,L,violet,90,48,September,Saturday
4502,Genderqueer,43,Kiehnfurt,South Australia,285,41206,2021-09-25,2021-10-20,97,2,194,Trousers,Slim-Fit,L,red,119,80,September,Saturday
4503,Genderqueer,43,Kiehnfurt,South Australia,363,57405,2021-01-25,2021-02-21,106,3,318,Trousers,Wool,L,blue,111,79,January,Monday
4504,Genderqueer,43,Kiehnfurt,South Australia,363,57405,2021-01-25,2021-02-21,119,2,238,Shirt,Casual Slim Fit,S,orange,113,54,January,Monday
4505,Genderqueer,43,Kiehnfurt,South Australia,849,21468,2021-08-11,2021-09-01,118,2,236,Shirt,Flannel,L,red,96,77,August,Wednesday
4506,Genderqueer,43,Kiehnfurt,South Australia,849,21468,2021-08-11,2021-09-01,93,3,279,Trousers,Joggers,XL,blue,94,52,August,Wednesday
4507,Genderqueer,43,Kiehnfurt,South Australia,849,21468,2021-08-11,2021-09-01,106,3,318,Trousers,Wool,L,yellow,111,46,August,Wednesday
4508,Genderqueer,43,Kiehnfurt,South Australia,849,21468,2021-08-11,2021-09-01,115,1,115,Trousers,Cropped,M,violet,99,47,August,Wednesday
4509,Polygender,43,Beahantown,South Australia,952,57857,2021-08-05,2021-08-25,113,1,113,Trousers,Chinos,XL,green,100,50,August,Thursday
4510,Polygender,43,Beahantown,South Australia,952,57857,2021-08-05,2021-08-25,119,2,238,Jacket,Trench Coat,S,blue,112,64,August,Thursday
4511,Polygender,43,Beahantown,South Australia,952,57857,2021-08-05,2021-08-25,113,1,113,Trousers,Chinos,XS,orange,100,53,August,Thursday
4512,Polygender,43,Beahantown,South Australia,952,57857,2021-08-05,2021-08-25,119,3,357,Jacket,Trench Coat,M,orange,112,43,August,Thursday
4513,Polygender,43,Beahantown,South Australia,952,57857,2021-08-05,2021-08-25,105,2,210,Shirt,Cuban Collar,XL,blue,93,73,August,Thursday
4514,Polygender,43,Beahantown,South Australia,952,57857,2021-08-05,2021-08-25,105,1,105,Trousers,Pleated,L,violet,90,48,August,Thursday
4515,Polygender,43,Beahantown,South Australia,952,57857,2021-08-05,2021-08-25,118,2,236,Shirt,Flannel,L,orange,96,59,August,Thursday
4516,Bigender,43,Macdonaldtown,Northern Territory,689,12572,2021-10-03,2021-10-28,99,1,99,Trousers,High-Waisted,XL,yellow,98,78,October,Sunday
4517,Bigender,43,Macdonaldtown,Northern Territory,689,12572,2021-10-03,2021-10-28,113,1,113,Jacket,Parka,XL,orange,119,68,October,Sunday
4518,Bigender,43,Macdonaldtown,Northern Territory,689,12572,2021-10-03,2021-10-28,109,2,218,Shirt,Mandarin Collar,XL,blue,108,71,October,Sunday
4519,Bigender,43,Macdonaldtown,Northern Territory,689,12572,2021-10-03,2021-10-28,95,2,190,Shirt,Polo,M,violet,117,77,October,Sunday
4520,Bigender,43,Macdonaldtown,Northern Territory,689,12572,2021-10-03,2021-10-28,95,2,190,Shirt,Polo,XS,red,117,40,October,Sunday
4521,Bigender,43,Macdonaldtown,Northern Territory,689,12572,2021-10-03,2021-10-28,105,2,210,Trousers,Pleated,M,indigo,90,48,October,Sunday
4522,Bigender,43,Macdonaldtown,Northern Territory,689,12572,2021-10-03,2021-10-28,93,3,279,Jacket,Coach,L,yellow,115,53,October,Sunday
4523,Non-binary,69,Thompsonport,Northern Territory,435,56764,2021-02-17,2021-02-22,113,3,339,Jacket,Parka,L,yellow,119,72,February,Wednesday
4524,Non-binary,69,Thompsonport,Northern Territory,435,56764,2021-02-17,2021-02-22,95,3,285,Shirt,Polo,XL,blue,117,70,February,Wednesday
4525,Non-binary,69,Thompsonport,Northern Territory,435,56764,2021-02-17,2021-02-22,94,2,188,Trousers,Cords,XL,yellow,113,65,February,Wednesday
4526,Non-binary,69,Thompsonport,Northern Territory,435,56764,2021-02-17,2021-02-22,118,2,236,Shirt,Flannel,M,orange,96,68,February,Wednesday
4527,Non-binary,69,Thompsonport,Northern Territory,435,56764,2021-02-17,2021-02-22,109,2,218,Jacket,Peacoat,XL,green,102,68,February,Wednesday
4528,Non-binary,69,Thompsonport,Northern Territory,637,14294,2021-08-06,2021-08-18,99,1,99,Trousers,High-Waisted,L,red,98,52,August,Friday
4529,Non-binary,69,Thompsonport,Northern Territory,637,14294,2021-08-06,2021-08-18,99,2,198,Trousers,High-Waisted,XS,blue,98,51,August,Friday
4530,Non-binary,69,Thompsonport,Northern Territory,637,14294,2021-08-06,2021-08-18,91,2,182,Shirt,Linen,M,green,116,42,August,Friday
4531,Non-binary,69,Thompsonport,Northern Territory,637,14294,2021-08-06,2021-08-18,109,3,327,Jacket,Peacoat,XS,violet,102,54,August,Friday
4532,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,112,2,224,Trousers,Tracksuit Bottoms,S,red,91,57,March,Friday
4533,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,117,3,351,Jacket,Shearling,XL,red,95,42,March,Friday
4534,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,118,2,236,Shirt,Flannel,M,green,96,66,March,Friday
4535,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,102,2,204,Trousers,Cargo Pants,M,yellow,106,72,March,Friday
4536,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,93,2,186,Trousers,Joggers,S,blue,94,50,March,Friday
4537,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,95,1,95,Shirt,Polo,L,green,117,68,March,Friday
4538,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,100,1,100,Jacket,Bomber,XL,orange,90,69,March,Friday
4539,Male,61,South Emilyborough,Victoria,330,31700,2021-03-12,2021-04-08,105,3,315,Trousers,Pleated,L,violet,90,48,March,Friday
4540,Genderqueer,69,Beahanport,Northern Territory,676,52587,2021-09-24,2021-10-11,117,3,351,Jacket,Shearling,XL,orange,95,60,September,Friday
4541,Genderqueer,69,Beahanport,Northern Territory,676,52587,2021-09-24,2021-10-11,105,2,210,Shirt,Cuban Collar,S,violet,93,43,September,Friday
4542,Genderqueer,69,Beahanport,Northern Territory,676,52587,2021-09-24,2021-10-11,117,3,351,Jacket,Shearling,XL,violet,95,70,September,Friday
4543,Non-binary,44,West Annaton,Australian Capital Territory,406,35512,2021-07-25,2021-08-18,117,3,351,Jacket,Shearling,L,violet,95,61,July,Sunday
4544,Non-binary,44,West Annaton,Australian Capital Territory,406,35512,2021-07-25,2021-08-18,112,3,336,Trousers,Tracksuit Bottoms,L,violet,91,45,July,Sunday
4545,Non-binary,44,West Annaton,Australian Capital Territory,406,35512,2021-07-25,2021-08-18,96,1,96,Shirt,Oxford Cloth,S,indigo,114,59,July,Sunday
4546,Non-binary,44,West Annaton,Australian Capital Territory,406,35512,2021-07-25,2021-08-18,92,1,92,Shirt,Denim,S,green,115,49,July,Sunday
4547,Non-binary,44,West Annaton,Australian Capital Territory,406,35512,2021-07-25,2021-08-18,118,3,354,Shirt,Flannel,M,blue,96,73,July,Sunday
4548,Non-binary,44,West Annaton,Australian Capital Territory,406,35512,2021-07-25,2021-08-18,99,2,198,Trousers,High-Waisted,XL,indigo,98,57,July,Sunday
4549,Genderfluid,57,Port Jettshire,Western Australia,445,27329,2021-07-07,2021-07-27,100,3,300,Jacket,Bomber,S,red,90,74,July,Wednesday
4550,Genderfluid,57,Port Jettshire,Western Australia,445,27329,2021-07-07,2021-07-27,115,2,230,Trousers,Cropped,S,yellow,99,65,July,Wednesday
4551,Genderfluid,37,Lake Bellahaven,Queensland,493,42647,2021-04-24,2021-05-03,100,3,300,Jacket,Bomber,L,green,90,78,April,Saturday
4552,Genderfluid,37,Lake Bellahaven,Queensland,493,42647,2021-04-24,2021-05-03,118,3,354,Jacket,Puffer,S,yellow,110,48,April,Saturday
4553,Genderfluid,37,Lake Bellahaven,Queensland,493,42647,2021-04-24,2021-05-03,102,3,306,Trousers,Cargo Pants,XL,orange,106,61,April,Saturday
4554,Genderfluid,37,Lake Bellahaven,Queensland,493,42647,2021-04-24,2021-05-03,95,1,95,Shirt,Polo,XL,indigo,117,56,April,Saturday
4555,Genderfluid,37,Lake Bellahaven,Queensland,493,42647,2021-04-24,2021-05-03,91,3,273,Shirt,Linen,L,orange,116,73,April,Saturday
4556,Genderfluid,37,Lake Bellahaven,Queensland,493,42647,2021-04-24,2021-05-03,109,1,109,Jacket,Peacoat,S,blue,102,50,April,Saturday
4557,Genderqueer,67,Ryanberg,South Australia,675,43080,2021-06-05,2021-06-13,106,2,212,Trousers,Wool,M,violet,111,51,June,Saturday
4558,Genderqueer,67,Ryanberg,South Australia,675,43080,2021-06-05,2021-06-13,118,3,354,Shirt,Flannel,S,yellow,96,42,June,Saturday
4559,Genderqueer,67,Ryanberg,South Australia,675,43080,2021-06-05,2021-06-13,113,2,226,Jacket,Parka,L,orange,119,77,June,Saturday
4560,Genderqueer,67,Ryanberg,South Australia,675,43080,2021-06-05,2021-06-13,99,2,198,Trousers,High-Waisted,L,violet,98,68,June,Saturday
4561,Genderqueer,67,Ryanberg,South Australia,675,43080,2021-06-05,2021-06-13,104,2,208,Shirt,Dress,L,orange,119,73,June,Saturday
4562,Genderqueer,67,Ryanberg,South Australia,675,43080,2021-06-05,2021-06-13,96,2,192,Shirt,Oxford Cloth,L,blue,114,59,June,Saturday
4563,Genderqueer,67,Ryanberg,South Australia,675,43080,2021-06-05,2021-06-13,106,3,318,Trousers,Wool,M,indigo,111,56,June,Saturday
4564,Bigender,41,Angelinaport,New South Wales,590,27817,2021-07-06,2021-07-15,93,2,186,Trousers,Joggers,S,orange,94,43,July,Tuesday
4565,Bigender,41,Angelinaport,New South Wales,590,27817,2021-07-06,2021-07-15,94,2,188,Shirt,Henley,XL,indigo,92,52,July,Tuesday
4566,Bigender,41,Angelinaport,New South Wales,590,27817,2021-07-06,2021-07-15,96,2,192,Trousers,Drawstring,XL,violet,104,80,July,Tuesday
4567,Bigender,41,Angelinaport,New South Wales,590,27817,2021-07-06,2021-07-15,119,1,119,Shirt,Casual Slim Fit,L,red,113,78,July,Tuesday
4568,Bigender,41,Angelinaport,New South Wales,886,51067,2021-09-22,2021-10-18,92,2,184,Shirt,Denim,M,orange,115,50,September,Wednesday
4569,Bigender,41,Angelinaport,New South Wales,886,51067,2021-09-22,2021-10-18,119,3,357,Shirt,Casual Slim Fit,M,blue,113,61,September,Wednesday
4570,Bigender,41,Angelinaport,New South Wales,886,51067,2021-09-22,2021-10-18,118,3,354,Jacket,Puffer,S,yellow,110,48,September,Wednesday
4571,Bigender,41,Angelinaport,New South Wales,886,51067,2021-09-22,2021-10-18,91,2,182,Jacket,Pullover,M,blue,114,44,September,Wednesday
4572,Bigender,41,Angelinaport,New South Wales,886,51067,2021-09-22,2021-10-18,94,2,188,Shirt,Henley,M,orange,92,70,September,Wednesday
4573,Agender,22,East Emily,Tasmania,497,29655,2021-07-07,2021-07-09,97,1,97,Trousers,Slim-Fit,L,blue,119,49,July,Wednesday
4574,Agender,22,East Emily,Tasmania,497,29655,2021-07-07,2021-07-09,109,3,327,Shirt,Mandarin Collar,M,green,108,57,July,Wednesday
4575,Genderfluid,48,West Dylanport,Tasmania,629,36276,2021-08-07,2021-08-20,119,1,119,Jacket,Trench Coat,XS,yellow,112,78,August,Saturday
4576,Genderfluid,48,West Dylanport,Tasmania,629,36276,2021-08-07,2021-08-20,117,3,351,Jacket,Shearling,XL,yellow,95,63,August,Saturday
4577,Genderfluid,48,West Dylanport,Tasmania,629,36276,2021-08-07,2021-08-20,95,2,190,Shirt,Polo,XS,orange,117,75,August,Saturday
4578,Genderfluid,48,West Dylanport,Tasmania,629,36276,2021-08-07,2021-08-20,118,3,354,Jacket,Puffer,XL,indigo,110,60,August,Saturday
4579,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,51950,2021-03-30,2021-04-22,113,1,113,Jacket,Parka,S,red,119,66,March,Tuesday
4580,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,51950,2021-03-30,2021-04-22,102,2,204,Trousers,Cargo Pants,L,blue,106,77,March,Tuesday
4581,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,51950,2021-03-30,2021-04-22,118,2,236,Shirt,Flannel,L,red,96,77,March,Tuesday
4582,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,51950,2021-03-30,2021-04-22,113,2,226,Trousers,Chinos,XS,green,100,75,March,Tuesday
4583,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,51950,2021-03-30,2021-04-22,97,1,97,Trousers,Slim-Fit,XL,red,119,67,March,Tuesday
4584,Female,43,North Caitlin,South Australia,400,44904,2021-07-02,2021-07-25,104,3,312,Shirt,Dress,M,blue,119,48,July,Friday
4585,Female,43,North Caitlin,South Australia,400,44904,2021-07-02,2021-07-25,90,2,180,Trousers,Relaxed Leg,M,blue,95,72,July,Friday
4586,Female,43,North Caitlin,South Australia,400,44904,2021-07-02,2021-07-25,104,2,208,Shirt,Dress,S,orange,119,69,July,Friday
4587,Female,43,North Caitlin,South Australia,400,44904,2021-07-02,2021-07-25,99,3,297,Trousers,High-Waisted,XS,yellow,98,64,July,Friday
4588,Female,43,North Caitlin,South Australia,400,44904,2021-07-02,2021-07-25,106,1,106,Shirt,Chambray,S,indigo,105,59,July,Friday
4589,Female,43,North Caitlin,South Australia,400,44904,2021-07-02,2021-07-25,102,1,102,Jacket,Windbreaker,XS,indigo,109,79,July,Friday
4590,Female,43,North Caitlin,South Australia,400,44904,2021-07-02,2021-07-25,98,1,98,Shirt,Camp Collared,M,yellow,112,49,July,Friday
4591,Female,43,North Caitlin,South Australia,469,25333,2021-04-27,2021-05-04,105,2,210,Shirt,Cuban Collar,M,violet,93,67,April,Tuesday
4592,Female,43,North Caitlin,South Australia,656,19288,2021-03-22,2021-03-23,105,3,315,Shirt,Cuban Collar,M,red,93,53,March,Monday
4593,Female,43,North Caitlin,South Australia,656,19288,2021-03-22,2021-03-23,104,3,312,Shirt,Dress,XS,blue,119,41,March,Monday
4594,Genderqueer,42,South Alexandraview,Queensland,93,52379,2021-10-22,2021-11-11,112,3,336,Trousers,Tracksuit Bottoms,M,blue,91,61,October,Friday
4595,Genderqueer,42,South Alexandraview,Queensland,93,52379,2021-10-22,2021-11-11,112,3,336,Trousers,Tracksuit Bottoms,XL,violet,91,60,October,Friday
4596,Genderqueer,42,South Alexandraview,Queensland,797,41715,2021-07-25,2021-08-06,94,1,94,Trousers,Cords,XL,indigo,113,70,July,Sunday
4597,Genderqueer,42,South Alexandraview,Queensland,797,41715,2021-07-25,2021-08-06,104,1,104,Shirt,Dress,S,green,119,60,July,Sunday
4598,Genderqueer,42,South Alexandraview,Queensland,797,41715,2021-07-25,2021-08-06,112,3,336,Jacket,Cardigan,XS,green,118,40,July,Sunday
4599,Genderqueer,42,South Alexandraview,Queensland,797,41715,2021-07-25,2021-08-06,102,2,204,Jacket,Windbreaker,L,violet,109,72,July,Sunday
4600,Genderqueer,42,South Alexandraview,Queensland,797,41715,2021-07-25,2021-08-06,106,1,106,Trousers,Wool,S,red,111,65,July,Sunday
4601,Genderqueer,42,South Alexandraview,Queensland,797,41715,2021-07-25,2021-08-06,105,3,315,Shirt,Cuban Collar,M,yellow,93,49,July,Sunday
4602,Genderqueer,42,South Alexandraview,Queensland,797,41715,2021-07-25,2021-08-06,104,2,208,Shirt,Dress,XL,indigo,119,75,July,Sunday
4603,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,95,2,190,Shirt,Polo,M,indigo,117,62,August,Wednesday
4604,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,118,2,236,Jacket,Puffer,XL,green,110,42,August,Wednesday
4605,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,100,3,300,Jacket,Bomber,M,orange,90,69,August,Wednesday
4606,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,100,1,100,Jacket,Bomber,L,blue,90,64,August,Wednesday
4607,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,95,3,285,Shirt,Polo,XL,yellow,117,46,August,Wednesday
4608,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,95,3,285,Shirt,Polo,S,orange,117,78,August,Wednesday
4609,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,107,3,321,Jacket,Denim,S,yellow,92,43,August,Wednesday
4610,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,112,2,224,Trousers,Tracksuit Bottoms,L,blue,91,72,August,Wednesday
4611,Genderqueer,42,South Alexandraview,Queensland,813,52226,2021-08-11,2021-09-01,91,1,91,Shirt,Linen,XL,blue,116,47,August,Wednesday
4612,Genderqueer,62,Langfort,Tasmania,157,17955,2021-04-07,2021-04-17,96,3,288,Trousers,Drawstring,L,orange,104,54,April,Wednesday
4613,Genderqueer,62,Langfort,Tasmania,157,17955,2021-04-07,2021-04-17,100,1,100,Jacket,Bomber,XS,indigo,90,59,April,Wednesday
4614,Genderqueer,62,Langfort,Tasmania,157,17955,2021-04-07,2021-04-17,102,2,204,Jacket,Windbreaker,L,red,109,40,April,Wednesday
4615,Genderqueer,62,Langfort,Tasmania,157,17955,2021-04-07,2021-04-17,107,1,107,Jacket,Denim,M,blue,92,61,April,Wednesday
4616,Genderqueer,62,Langfort,Tasmania,242,12202,2021-08-25,2021-09-13,96,3,288,Shirt,Oxford Cloth,S,indigo,114,59,August,Wednesday
4617,Genderqueer,62,Langfort,Tasmania,242,12202,2021-08-25,2021-09-13,106,3,318,Trousers,Wool,M,blue,111,52,August,Wednesday
4618,Genderqueer,62,Langfort,Tasmania,242,12202,2021-08-25,2021-09-13,94,1,94,Trousers,Cords,M,red,113,68,August,Wednesday
4619,Genderqueer,62,Langfort,Tasmania,242,12202,2021-08-25,2021-09-13,97,1,97,Trousers,Slim-Fit,XS,orange,119,69,August,Wednesday
4620,Genderqueer,62,Langfort,Tasmania,242,12202,2021-08-25,2021-09-13,98,3,294,Shirt,Camp Collared,M,orange,112,65,August,Wednesday
4621,Genderqueer,62,Langfort,Tasmania,242,12202,2021-08-25,2021-09-13,119,3,357,Jacket,Trench Coat,XL,indigo,112,64,August,Wednesday
4622,Genderqueer,62,Langfort,Tasmania,743,25854,2021-03-25,2021-03-27,91,3,273,Shirt,Linen,M,red,116,78,March,Thursday
4623,Genderqueer,62,Langfort,Tasmania,743,25854,2021-03-25,2021-03-27,115,3,345,Trousers,Cropped,XS,orange,99,78,March,Thursday
4624,Genderqueer,62,Langfort,Tasmania,743,25854,2021-03-25,2021-03-27,98,2,196,Shirt,Camp Collared,XL,green,112,61,March,Thursday
4625,Genderqueer,62,Langfort,Tasmania,743,25854,2021-03-25,2021-03-27,98,1,98,Jacket,Leather,XL,green,113,58,March,Thursday
4626,Agender,60,West John,Tasmania,146,22750,2021-08-30,2021-09-26,96,3,288,Shirt,Oxford Cloth,M,green,114,60,August,Monday
4627,Agender,60,West John,Tasmania,146,22750,2021-08-30,2021-09-26,112,3,336,Jacket,Cardigan,XS,green,118,40,August,Monday
4628,Agender,60,West John,Tasmania,300,47255,2021-09-30,2021-10-25,102,2,204,Jacket,Windbreaker,L,violet,109,72,September,Thursday
4629,Bigender,39,South Alexview,South Australia,257,43972,2021-02-12,2021-03-02,97,2,194,Trousers,Slim-Fit,S,violet,119,46,February,Friday
4630,Bigender,39,South Alexview,South Australia,257,43972,2021-02-12,2021-03-02,102,2,204,Trousers,Cargo Pants,XL,red,106,45,February,Friday
4631,Bigender,39,South Alexview,South Australia,257,43972,2021-02-12,2021-03-02,104,1,104,Shirt,Dress,S,indigo,119,40,February,Friday
4632,Bigender,39,South Alexview,South Australia,257,43972,2021-02-12,2021-03-02,97,2,194,Trousers,Slim-Fit,M,orange,119,44,February,Friday
4633,Bigender,39,South Alexview,South Australia,257,43972,2021-02-12,2021-03-02,91,3,273,Jacket,Pullover,S,indigo,114,44,February,Friday
4634,Polygender,24,West Benjaminberg,Australian Capital Territory,601,24064,2021-06-13,2021-06-28,97,2,194,Trousers,Slim-Fit,S,indigo,119,41,June,Sunday
4635,Polygender,24,West Benjaminberg,Australian Capital Territory,601,24064,2021-06-13,2021-06-28,95,1,95,Shirt,Polo,L,violet,117,76,June,Sunday
4636,Polygender,24,West Benjaminberg,Australian Capital Territory,601,24064,2021-06-13,2021-06-28,113,3,339,Jacket,Parka,S,green,119,62,June,Sunday
4637,Polygender,24,West Benjaminberg,Australian Capital Territory,601,24064,2021-06-13,2021-06-28,109,2,218,Shirt,Mandarin Collar,M,violet,108,76,June,Sunday
4638,Polygender,24,West Benjaminberg,Australian Capital Territory,601,24064,2021-06-13,2021-06-28,102,3,306,Jacket,Windbreaker,L,indigo,109,67,June,Sunday
4639,Polygender,69,Violetstad,Australian Capital Territory,418,55376,2021-08-24,2021-09-15,115,1,115,Trousers,Cropped,M,green,99,65,August,Tuesday
4640,Polygender,69,Violetstad,Australian Capital Territory,418,55376,2021-08-24,2021-09-15,97,3,291,Trousers,Slim-Fit,XS,indigo,119,74,August,Tuesday
4641,Polygender,69,Violetstad,Australian Capital Territory,418,55376,2021-08-24,2021-09-15,92,1,92,Shirt,Denim,L,yellow,115,75,August,Tuesday
4642,Polygender,69,Violetstad,Australian Capital Territory,418,55376,2021-08-24,2021-09-15,107,1,107,Jacket,Denim,S,green,92,49,August,Tuesday
4643,Polygender,69,Violetstad,Australian Capital Territory,418,55376,2021-08-24,2021-09-15,97,3,291,Trousers,Slim-Fit,XL,green,119,67,August,Tuesday
4644,Polygender,72,Rutherfordville,Northern Territory,994,59074,2021-07-15,2021-07-17,106,1,106,Trousers,Wool,S,green,111,43,July,Thursday
4645,Polygender,72,Rutherfordville,Northern Territory,994,59074,2021-07-15,2021-07-17,97,3,291,Trousers,Slim-Fit,M,green,119,78,July,Thursday
4646,Polygender,72,Rutherfordville,Northern Territory,994,59074,2021-07-15,2021-07-17,107,3,321,Jacket,Denim,S,blue,92,56,July,Thursday
4647,Polygender,72,Rutherfordville,Northern Territory,994,59074,2021-07-15,2021-07-17,118,1,118,Shirt,Flannel,L,red,96,77,July,Thursday
4648,Polygender,73,Port Zoeborough,Australian Capital Territory,600,19484,2021-09-15,2021-09-16,115,1,115,Trousers,Cropped,L,orange,99,79,September,Wednesday
4649,Polygender,73,Port Zoeborough,Australian Capital Territory,600,19484,2021-09-15,2021-09-16,91,2,182,Shirt,Linen,S,yellow,116,60,September,Wednesday
4650,Polygender,73,Port Zoeborough,Australian Capital Territory,600,19484,2021-09-15,2021-09-16,109,3,327,Jacket,Peacoat,XL,yellow,102,53,September,Wednesday
4651,Polygender,53,Jordanburgh,Victoria,46,25378,2021-06-22,2021-07-04,113,3,339,Jacket,Parka,S,red,119,66,June,Tuesday
4652,Polygender,53,Jordanburgh,Victoria,46,25378,2021-06-22,2021-07-04,102,1,102,Jacket,Windbreaker,L,orange,109,68,June,Tuesday
4653,Polygender,53,Jordanburgh,Victoria,46,25378,2021-06-22,2021-07-04,109,3,327,Shirt,Mandarin Collar,S,red,108,48,June,Tuesday
4654,Polygender,53,Jordanburgh,Victoria,555,42350,2021-09-03,2021-09-09,105,2,210,Shirt,Cuban Collar,M,red,93,53,September,Friday
4655,Polygender,53,Jordanburgh,Victoria,555,42350,2021-09-03,2021-09-09,94,2,188,Shirt,Henley,L,orange,92,77,September,Friday
4656,Polygender,53,Jordanburgh,Victoria,555,42350,2021-09-03,2021-09-09,100,1,100,Jacket,Bomber,XS,green,90,48,September,Friday
4657,Polygender,53,Jordanburgh,Victoria,555,42350,2021-09-03,2021-09-09,98,3,294,Jacket,Leather,S,red,113,80,September,Friday
4658,Polygender,53,Jordanburgh,Victoria,555,42350,2021-09-03,2021-09-09,96,1,96,Shirt,Oxford Cloth,L,red,114,69,September,Friday
4659,Polygender,53,Jordanburgh,Victoria,555,42350,2021-09-03,2021-09-09,96,1,96,Trousers,Drawstring,L,green,104,43,September,Friday
4660,Female,58,South Ellieburgh,Queensland,662,38356,2021-09-19,2021-09-29,106,3,318,Shirt,Chambray,M,yellow,105,62,September,Sunday
4661,Female,58,South Ellieburgh,Queensland,662,38356,2021-09-19,2021-09-29,107,1,107,Jacket,Denim,XL,red,92,58,September,Sunday
4662,Female,58,South Ellieburgh,Queensland,662,38356,2021-09-19,2021-09-29,113,1,113,Trousers,Chinos,XL,green,100,50,September,Sunday
4663,Female,58,South Ellieburgh,Queensland,662,38356,2021-09-19,2021-09-29,94,2,188,Trousers,Cords,M,green,113,76,September,Sunday
4664,Female,58,South Ellieburgh,Queensland,662,38356,2021-09-19,2021-09-29,97,3,291,Trousers,Slim-Fit,S,red,119,71,September,Sunday
4665,Female,58,South Ellieburgh,Queensland,662,38356,2021-09-19,2021-09-29,90,3,270,Trousers,Relaxed Leg,XS,blue,95,54,September,Sunday
4666,Non-binary,70,Andersonchester,New South Wales,364,25525,2021-03-13,2021-04-03,118,3,354,Jacket,Puffer,XL,orange,110,66,March,Saturday
